instance_id;order_id;courier_id;store_lat;store_lng;user_lat;user_lng;courier_lat;courier_lng;vehicle_type;store_eta_lb;store_eta_ub;user_eta_lb;user_eta_ub;store_service_time;user_service_time;geohash;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;263215;10.9902;-74.78886;11.00590446;-74.7892832;10.98436749;-74.8114416;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;264744;10.9902;-74.78886;11.00590446;-74.7892832;10.99099579;-74.78912562;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;265249;10.9902;-74.78886;11.00590446;-74.7892832;11.00548933;-74.80160326;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;266088;10.9902;-74.78886;11.00590446;-74.7892832;10.99533523;-74.81515378;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;266654;10.9902;-74.78886;11.00590446;-74.7892832;10.98448663;-74.77919608;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;267273;10.9902;-74.78886;11.00590446;-74.7892832;10.99040013;-74.78810102;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;268303;10.9902;-74.78886;11.00590446;-74.7892832;10.99148753;-74.81526107;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;268632;10.9902;-74.78886;11.00590446;-74.7892832;10.99048885;-74.78812248;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;268693;10.9902;-74.78886;11.00590446;-74.7892832;10.98460322;-74.79723662;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;270113;10.9902;-74.78886;11.00590446;-74.7892832;11.00579096;-74.78918999;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;270877;10.9902;-74.78886;11.00590446;-74.7892832;11.01235082;-74.79337424;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;271034;10.9902;-74.78886;11.00590446;-74.7892832;10.9949677;-74.81403798;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;271382;10.9902;-74.78886;11.00590446;-74.7892832;10.97947802;-74.78595525;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;273947;10.9902;-74.78886;11.00590446;-74.7892832;11.00221447;-74.80519742;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;274928;10.9902;-74.78886;11.00590446;-74.7892832;11.00113721;-74.80678529;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;279428;10.9902;-74.78886;11.00590446;-74.7892832;10.99992308;-74.80813712;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;280746;10.9902;-74.78886;11.00590446;-74.7892832;10.98233211;-74.79180783;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;281773;10.9902;-74.78886;11.00590446;-74.7892832;11.00258707;-74.80468243;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;282570;10.9902;-74.78886;11.00590446;-74.7892832;10.98456267;-74.78907198;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;282878;10.9902;-74.78886;11.00590446;-74.7892832;10.99026833;-74.80279416;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;283460;10.9902;-74.78886;11.00590446;-74.7892832;10.98444354;-74.81157035;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;284710;10.9902;-74.78886;11.00590446;-74.7892832;11.00359082;-74.80452687;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;286005;10.9902;-74.78886;11.00590446;-74.7892832;10.99309454;-74.81032044;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;286843;10.9902;-74.78886;11.00590446;-74.7892832;10.9844993;-74.81139868;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;289325;10.9902;-74.78886;11.00590446;-74.7892832;10.98452211;-74.81159717;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;290726;10.9902;-74.78886;11.00590446;-74.7892832;11.00147433;-74.8069784;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;292771;10.9902;-74.78886;11.00590446;-74.7892832;11.00085332;-74.80795473;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;294432;10.9902;-74.78886;11.00590446;-74.7892832;10.963489;-74.78765041;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;295792;10.9902;-74.78886;11.00590446;-74.7892832;10.98445621;-74.79746729;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;297087;10.9902;-74.78886;11.00590446;-74.7892832;11.00373276;-74.80446786;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;300075;10.9902;-74.78886;11.00590446;-74.7892832;11.00290391;-74.80543882;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;300402;10.9902;-74.78886;11.00590446;-74.7892832;10.99786235;-74.8031804;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;300438;10.9902;-74.78886;11.00590446;-74.7892832;10.98951805;-74.80297118;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;301322;10.9902;-74.78886;11.00590446;-74.7892832;11.00023738;-74.80678529;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;304131;10.9902;-74.78886;11.00590446;-74.7892832;10.98855739;-74.80219871;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;304826;10.9902;-74.78886;11.00590446;-74.7892832;11.00308388;-74.80541199;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;306454;10.9902;-74.78886;11.00590446;-74.7892832;10.99991801;-74.79215115;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;306512;10.9902;-74.78886;11.00590446;-74.7892832;10.9888869;-74.80307311;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;307039;10.9902;-74.78886;11.00590446;-74.7892832;10.98439031;-74.79756385;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;308545;10.9902;-74.78886;11.00590446;-74.7892832;11.00286589;-74.79579359;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;309470;10.9902;-74.78886;11.00590446;-74.7892832;11.00039454;-74.80803519;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;310468;10.9902;-74.78886;11.00590446;-74.7892832;11.00041735;-74.80573386;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;313213;10.9902;-74.78886;11.00590446;-74.7892832;11.00103075;-74.80725199;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;316116;10.9902;-74.78886;11.00590446;-74.7892832;10.98381999;-74.78974789;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;316523;10.9902;-74.78886;11.00590446;-74.7892832;11.00637141;-74.80593234;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;317109;10.9902;-74.78886;11.00590446;-74.7892832;10.99763169;-74.80326623;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;317698;10.9902;-74.78886;11.00590446;-74.7892832;10.99925898;-74.8088184;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;318606;10.9902;-74.78886;11.00590446;-74.7892832;10.99796627;-74.80282098;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;319683;10.9902;-74.78886;11.00590446;-74.7892832;11.0003337;-74.80692476;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;321669;10.9902;-74.78886;11.00590446;-74.7892832;10.98600492;-74.79558438;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;322704;10.9902;-74.78886;11.00590446;-74.7892832;10.97958448;-74.80285853;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;323125;10.9902;-74.78886;11.00590446;-74.7892832;11.00240204;-74.80542809;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;323822;10.9902;-74.78886;11.00590446;-74.7892832;10.97787354;-74.7958526;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;324830;10.9902;-74.78886;11.00590446;-74.7892832;10.97419566;-74.80270833;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;326291;10.9902;-74.78886;11.00590446;-74.7892832;10.98589847;-74.79115874;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;326340;10.9902;-74.78886;11.00590446;-74.7892832;10.9835944;-74.77747411;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;326977;10.9902;-74.78886;11.00590446;-74.7892832;11.00174047;-74.80509013;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;328924;10.9902;-74.78886;11.00590446;-74.7892832;10.97977205;-74.80638832;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;329670;10.9902;-74.78886;11.00590446;-74.7892832;11.00078742;-74.80593771;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;329968;10.9902;-74.78886;11.00590446;-74.7892832;11.00212829;-74.80534762;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;330274;10.9902;-74.78886;11.00590446;-74.7892832;11.00043002;-74.80325013;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;333306;10.9902;-74.78886;11.00590446;-74.7892832;10.99044322;-74.78771478;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;334245;10.9902;-74.78886;11.00590446;-74.7892832;10.99022524;-74.80502576;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;335373;10.9902;-74.78886;11.00590446;-74.7892832;10.9905801;-74.80488092;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;335594;10.9902;-74.78886;11.00590446;-74.7892832;10.99827044;-74.78847116;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;335797;10.9902;-74.78886;11.00590446;-74.7892832;10.99782179;-74.80442494;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;335904;10.9902;-74.78886;11.00590446;-74.7892832;10.97737927;-74.78195339;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;343210;10.9902;-74.78886;11.00590446;-74.7892832;10.98816704;-74.7912392;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;344405;10.9902;-74.78886;11.00590446;-74.7892832;11.00529922;-74.80200559;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;344541;10.9902;-74.78886;11.00590446;-74.7892832;10.98933555;-74.80396897;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;344775;10.9902;-74.78886;11.00590446;-74.7892832;11.00184947;-74.80687112;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;345245;10.9902;-74.78886;11.00590446;-74.7892832;11.00015374;-74.79736537;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;346085;10.9902;-74.78886;11.00590446;-74.7892832;11.00326891;-74.80542272;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;346348;10.9902;-74.78886;11.00590446;-74.7892832;10.97269764;-74.80136186;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;346619;10.9902;-74.78886;11.00590446;-74.7892832;11.00240457;-74.80546027;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;347117;10.9902;-74.78886;11.00590446;-74.7892832;10.99878245;-74.80879158;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;348308;10.9902;-74.78886;11.00590446;-74.7892832;11.0006987;-74.80584651;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;348337;10.9902;-74.78886;11.00590446;-74.7892832;11.00174301;-74.8049131;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;348773;10.9902;-74.78886;11.00590446;-74.7892832;11.00019429;-74.8069194;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;350551;10.9902;-74.78886;11.00590446;-74.7892832;11.00210547;-74.8053208;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;350612;10.9902;-74.78886;11.00590446;-74.7892832;11.00501787;-74.80228454;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;353702;10.9902;-74.78886;11.00590446;-74.7892832;10.9985594;-74.80232745;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;354938;10.9902;-74.78886;11.00590446;-74.7892832;10.99888384;-74.80697304;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;354939;10.9902;-74.78886;11.00590446;-74.7892832;10.98518874;-74.78137404;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;355168;10.9902;-74.78886;11.00590446;-74.7892832;10.99867853;-74.80822295;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;356626;10.9902;-74.78886;11.00590446;-74.7892832;11.00153263;-74.80956942;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;357796;10.9902;-74.78886;11.00590446;-74.7892832;11.00138308;-74.8081854;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;358909;10.9902;-74.78886;11.00590446;-74.7892832;11.0013704;-74.80771333;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;360211;10.9902;-74.78886;11.00590446;-74.7892832;10.98960169;-74.78853554;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;361069;10.9902;-74.78886;11.00590446;-74.7892832;11.00164415;-74.80895251;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;361959;10.9902;-74.78886;11.00590446;-74.7892832;11.00091415;-74.80674237;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;362810;10.9902;-74.78886;11.00590446;-74.7892832;10.98123458;-74.77411062;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;363145;10.9902;-74.78886;11.00590446;-74.7892832;10.99848589;-74.80392069;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;364242;10.9902;-74.78886;11.00590446;-74.7892832;10.99952259;-74.79700595;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;365802;10.9902;-74.78886;11.00590446;-74.7892832;10.99287655;-74.80301946;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;365870;10.9902;-74.78886;11.00590446;-74.7892832;11.00237922;-74.80546564;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;366687;10.9902;-74.78886;11.00590446;-74.7892832;11.00198634;-74.80549783;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;366922;10.9902;-74.78886;11.00590446;-74.7892832;10.98512791;-74.79863673;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;367510;10.9902;-74.78886;11.00590446;-74.7892832;10.98488458;-74.79894251;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;369409;10.9902;-74.78886;11.00590446;-74.7892832;11.00555776;-74.80138332;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;370614;10.9902;-74.78886;11.00590446;-74.7892832;10.98503413;-74.79887813;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;371059;10.9902;-74.78886;11.00590446;-74.7892832;10.98955353;-74.80297118;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;372653;10.9902;-74.78886;11.00590446;-74.7892832;10.99900551;-74.80614692;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;374196;10.9902;-74.78886;11.00590446;-74.7892832;11.00209787;-74.80529398;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;374538;10.9902;-74.78886;11.00590446;-74.7892832;10.98019788;-74.77570921;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;375029;10.9902;-74.78886;11.00590446;-74.7892832;10.98438777;-74.79766577;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;376695;10.9902;-74.78886;11.00590446;-74.7892832;10.97237066;-74.80899006;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;377416;10.9902;-74.78886;11.00590446;-74.7892832;10.98424583;-74.81137186;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;377730;10.9902;-74.78886;11.00590446;-74.7892832;10.99660766;-74.80672091;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;377809;10.9902;-74.78886;11.00590446;-74.7892832;10.99040267;-74.78793472;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;377977;10.9902;-74.78886;11.00590446;-74.7892832;11.00109412;-74.80731636;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;378747;10.9902;-74.78886;11.00590446;-74.7892832;10.98351076;-74.77657288;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;379174;10.9902;-74.78886;11.00590446;-74.7892832;11.00490381;-74.80231136;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;379587;10.9902;-74.78886;11.00590446;-74.7892832;11.00103582;-74.8049292;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;379870;10.9902;-74.78886;11.00590446;-74.7892832;11.0021511;-74.80338961;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;379904;10.9902;-74.78886;11.00590446;-74.7892832;10.98906687;-74.80269223;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;380951;10.9902;-74.78886;11.00590446;-74.7892832;10.97573423;-74.80543345;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;381054;10.9902;-74.78886;11.00590446;-74.7892832;10.97991652;-74.78749484;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;381421;10.9902;-74.78886;11.00590446;-74.7892832;10.98438777;-74.81166691;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;381570;10.9902;-74.78886;11.00590446;-74.7892832;10.99173846;-74.80129212;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;382109;10.9902;-74.78886;11.00590446;-74.7892832;10.98451197;-74.81169909;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;385103;10.9902;-74.78886;11.00590446;-74.7892832;10.98480093;-74.81132358;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;385186;10.9902;-74.78886;11.00590446;-74.7892832;11.0026403;-74.80464488;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;385724;10.9902;-74.78886;11.00590446;-74.7892832;10.99036971;-74.80482191;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;385804;10.9902;-74.78886;11.00590446;-74.7892832;11.00135013;-74.80854481;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;387623;10.9902;-74.78886;11.00590446;-74.7892832;10.9733592;-74.78700668;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;387823;10.9902;-74.78886;11.00590446;-74.7892832;10.99673947;-74.80205923;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;390531;10.9902;-74.78886;11.00590446;-74.7892832;10.99927419;-74.80838388;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;391161;10.9902;-74.78886;11.00590446;-74.7892832;10.99857714;-74.80384558;bicycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;392111;10.9902;-74.78886;11.00590446;-74.7892832;10.9905953;-74.78840679;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;392631;10.9902;-74.78886;11.00590446;-74.7892832;11.00187481;-74.8069945;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;393186;10.9902;-74.78886;11.00590446;-74.7892832;11.00190523;-74.80495065;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;394805;10.9902;-74.78886;11.00590446;-74.7892832;10.9896752;-74.80278879;motorcycle;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035745;394952;10.9902;-74.78886;11.00590446;-74.7892832;11.00518009;-74.81039017;car;0;794;0;1604;120;480;d3fyd0sq;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;20017;10.989705;-74.788555;10.98194168;-74.7816265;11.00427519;-74.80823368;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;31901;10.989705;-74.788555;10.98194168;-74.7816265;11.0009319;-74.79461342;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;33893;10.989705;-74.788555;10.98194168;-74.7816265;11.00772242;-74.79926437;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;36896;10.989705;-74.788555;10.98194168;-74.7816265;10.97025163;-74.78324622;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;43231;10.989705;-74.788555;10.98194168;-74.7816265;11.00541075;-74.80161399;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;46425;10.989705;-74.788555;10.98194168;-74.7816265;11.00222207;-74.80536371;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;49720;10.989705;-74.788555;10.98194168;-74.7816265;11.00489874;-74.80229527;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
6d41d2d0f;102035953;52612;10.989705;-74.788555;10.98194168;-74.7816265;11.00517502;-74.80205387;motorcycle;0;827;0;1652;420;480;d3fyd0se;;;;;;;;;;;;;;;;;
